starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 08 23:23:00 2023	1699474980	0	9	9	9
Wed Nov 08 23:24:14 2023	1699475054	0	9	9	8
Wed Nov 08 23:24:01 2023	1699475041	0	9	9	9
Wed Nov 08 23:24:10 2023	1699475050	0	9	9	9
Wed Nov 08 23:23:41 2023	1699475021	0	9	9	8
Wed Nov 08 23:22:57 2023	1699474977	0	9	9	9
Wed Nov 08 23:24:15 2023	1699475055	0	9	9	8
Wed Nov 08 23:23:08 2023	1699474988	0	9	9	8
Wed Nov 08 23:24:05 2023	1699475045	0	9	9	9
Wed Nov 08 23:24:13 2023	1699475053	0	9	9	8
Wed Nov 08 23:24:08 2023	1699475048	0	9	9	8
Wed Nov 08 23:23:00 2023	1699474980	0	9	9	9
Wed Nov 08 23:24:15 2023	1699475055	0	9	9	8
Wed Nov 08 23:23:29 2023	1699475009	0	9	9	8
Wed Nov 08 23:23:36 2023	1699475016	0	9	9	8
Wed Nov 08 23:23:41 2023	1699475021	0	9	9	8
Wed Nov 08 23:23:09 2023	1699474989	0	9	9	8
Wed Nov 08 23:23:38 2023	1699475018	0	9	9	9
Wed Nov 08 23:23:52 2023	1699475032	0	9	9	8
Wed Nov 08 23:23:29 2023	1699475009	0	9	9	9
Wed Nov 08 23:23:16 2023	1699474996	0	9	9	8
Wed Nov 08 23:23:09 2023	1699474989	0	9	9	9
Wed Nov 08 23:24:12 2023	1699475052	0	9	9	9
Wed Nov 08 23:22:54 2023	1699474974	0	9	9	8
Wed Nov 08 23:22:52 2023	1699474972	0	9	9	9
Wed Nov 08 23:22:50 2023	1699474970	0	9	9	8
Wed Nov 08 23:23:27 2023	1699475007	0	9	9	8
Wed Nov 08 23:22:55 2023	1699474975	0	9	9	8
Wed Nov 08 23:24:15 2023	1699475055	0	9	9	8
Wed Nov 08 23:23:18 2023	1699474998	0	9	9	7
Wed Nov 08 23:24:00 2023	1699475040	0	9	9	8
Wed Nov 08 23:22:59 2023	1699474979	0	9	9	8
Wed Nov 08 23:23:04 2023	1699474984	0	9	9	9
Wed Nov 08 23:24:07 2023	1699475047	0	9	9	9
Wed Nov 08 23:23:01 2023	1699474981	0	9	9	9
Wed Nov 08 23:23:58 2023	1699475038	0	9	9	8
Wed Nov 08 23:23:57 2023	1699475037	0	9	9	9
Wed Nov 08 23:22:49 2023	1699474969	0	9	9	8
Wed Nov 08 23:22:51 2023	1699474971	0	9	9	8
Wed Nov 08 23:23:01 2023	1699474981	0	9	9	9
Wed Nov 08 23:24:02 2023	1699475042	0	9	9	9
Wed Nov 08 23:24:05 2023	1699475045	0	9	9	9
Wed Nov 08 23:23:05 2023	1699474985	0	9	9	9
Wed Nov 08 23:23:00 2023	1699474980	0	9	9	7
Wed Nov 08 23:23:10 2023	1699474990	0	9	9	9
Wed Nov 08 23:24:06 2023	1699475046	0	9	9	9
Wed Nov 08 23:23:53 2023	1699475033	0	9	9	7
Wed Nov 08 23:23:01 2023	1699474981	0	9	9	8
Wed Nov 08 23:24:04 2023	1699475044	0	9	9	9
Wed Nov 08 23:24:01 2023	1699475041	0	9	9	9
Wed Nov 08 23:23:42 2023	1699475022	0	9	9	9
Wed Nov 08 23:24:03 2023	1699475043	0	9	9	9
Wed Nov 08 23:23:03 2023	1699474983	0	9	9	9
Wed Nov 08 23:24:17 2023	1699475057	0	9	9	9
Wed Nov 08 23:24:10 2023	1699475050	0	9	9	8
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:24:07 2023	1699475047	0	9	9	9
Wed Nov 08 23:23:16 2023	1699474996	0	9	9	9
Wed Nov 08 23:23:21 2023	1699475001	0	9	9	9
Wed Nov 08 23:24:07 2023	1699475047	0	9	9	9
Wed Nov 08 23:23:16 2023	1699474996	0	9	9	9
Wed Nov 08 23:23:51 2023	1699475031	0	9	9	8
Wed Nov 08 23:23:12 2023	1699474992	0	9	9	9
Wed Nov 08 23:23:37 2023	1699475017	0	9	9	9
Wed Nov 08 23:23:37 2023	1699475017	0	9	9	9
Wed Nov 08 23:22:51 2023	1699474971	0	9	9	9
Wed Nov 08 23:24:03 2023	1699475043	0	9	9	9
Wed Nov 08 23:23:15 2023	1699474995	0	9	9	9
Wed Nov 08 23:24:05 2023	1699475045	0	9	9	8
Wed Nov 08 23:23:37 2023	1699475017	0	9	9	9
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:24:13 2023	1699475053	0	9	9	9
Wed Nov 08 23:23:30 2023	1699475010	0	9	9	9
Wed Nov 08 23:24:11 2023	1699475051	0	9	9	8
Wed Nov 08 23:23:41 2023	1699475021	0	9	9	9
Wed Nov 08 23:23:13 2023	1699474993	0	9	9	8
Wed Nov 08 23:23:06 2023	1699474986	0	9	9	8
Wed Nov 08 23:23:34 2023	1699475014	0	9	9	9
Wed Nov 08 23:23:00 2023	1699474980	0	9	9	9
Wed Nov 08 23:23:40 2023	1699475020	0	9	9	8
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:23:37 2023	1699475017	0	9	9	9
Wed Nov 08 23:23:42 2023	1699475022	0	9	9	9
Wed Nov 08 23:23:45 2023	1699475025	0	9	9	9
Wed Nov 08 23:22:48 2023	1699474968	0	9	9	9
Wed Nov 08 23:23:35 2023	1699475015	0	9	9	9
Wed Nov 08 23:23:45 2023	1699475025	0	9	9	8
Wed Nov 08 23:24:06 2023	1699475046	0	9	9	9
Wed Nov 08 23:22:49 2023	1699474969	0	9	9	9
Wed Nov 08 23:22:58 2023	1699474978	0	9	9	8
Wed Nov 08 23:23:59 2023	1699475039	0	9	9	8
Wed Nov 08 23:23:29 2023	1699475009	0	9	9	8
Wed Nov 08 23:23:48 2023	1699475028	0	9	9	9
Wed Nov 08 23:24:04 2023	1699475044	0	9	9	8
Wed Nov 08 23:24:18 2023	1699475058	0	9	9	9
Wed Nov 08 23:22:49 2023	1699474969	0	9	9	9
Wed Nov 08 23:24:03 2023	1699475043	0	9	9	9
Wed Nov 08 23:23:30 2023	1699475010	0	9	9	9
Wed Nov 08 23:24:14 2023	1699475054	0	9	9	9
Wed Nov 08 23:23:05 2023	1699474985	0	9	9	8
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:24:06 2023	1699475046	0	9	9	9
Wed Nov 08 23:22:59 2023	1699474979	0	9	9	9
Wed Nov 08 23:24:02 2023	1699475042	0	9	9	9
Wed Nov 08 23:23:47 2023	1699475027	0	9	9	9
Wed Nov 08 23:23:07 2023	1699474987	0	9	9	8
Wed Nov 08 23:23:42 2023	1699475022	0	9	9	9
Wed Nov 08 23:24:10 2023	1699475050	0	9	9	9
Wed Nov 08 23:22:47 2023	1699474967	0	9	9	9
Wed Nov 08 23:23:19 2023	1699474999	0	9	9	8
Wed Nov 08 23:24:11 2023	1699475051	0	9	9	9
Wed Nov 08 23:23:12 2023	1699474992	0	9	9	9
Wed Nov 08 23:23:46 2023	1699475026	0	9	9	9
Wed Nov 08 23:23:37 2023	1699475017	0	9	9	9
Wed Nov 08 23:23:43 2023	1699475023	0	9	9	9
Wed Nov 08 23:23:09 2023	1699474989	0	9	9	9
Wed Nov 08 23:23:27 2023	1699475007	0	9	9	8
Wed Nov 08 23:22:46 2023	1699474966	0	9	9	9
Wed Nov 08 23:23:01 2023	1699474981	0	9	9	8
Wed Nov 08 23:24:14 2023	1699475054	0	9	9	9
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	8
Wed Nov 08 23:23:07 2023	1699474987	0	9	9	9
Wed Nov 08 23:22:56 2023	1699474976	0	9	9	9
Wed Nov 08 23:23:12 2023	1699474992	0	9	9	9
Wed Nov 08 23:23:56 2023	1699475036	0	9	9	8
Wed Nov 08 23:23:46 2023	1699475026	0	9	9	9
Wed Nov 08 23:23:44 2023	1699475024	0	9	9	9
Wed Nov 08 23:23:32 2023	1699475012	0	9	9	9
Wed Nov 08 23:22:53 2023	1699474973	0	9	9	9
Wed Nov 08 23:23:03 2023	1699474983	0	9	9	6
Wed Nov 08 23:24:03 2023	1699475043	0	9	9	8
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:24:08 2023	1699475048	0	9	9	9
Wed Nov 08 23:22:52 2023	1699474972	0	9	9	9
Wed Nov 08 23:22:50 2023	1699474970	0	9	9	9
Wed Nov 08 23:24:09 2023	1699475049	0	9	9	9
Wed Nov 08 23:23:02 2023	1699474982	0	9	9	9
Wed Nov 08 23:22:47 2023	1699474967	0	9	9	9
Wed Nov 08 23:23:46 2023	1699475026	0	9	9	9
Wed Nov 08 23:22:52 2023	1699474972	0	9	9	9
Wed Nov 08 23:23:09 2023	1699474989	0	9	9	6
Wed Nov 08 23:23:41 2023	1699475021	0	9	9	9
Wed Nov 08 23:22:50 2023	1699474970	0	9	9	8
Wed Nov 08 23:23:13 2023	1699474993	0	9	9	9
Wed Nov 08 23:22:56 2023	1699474976	0	9	9	9
Wed Nov 08 23:23:57 2023	1699475037	0	9	9	9
Wed Nov 08 23:23:53 2023	1699475033	0	9	9	9
Wed Nov 08 23:22:57 2023	1699474977	0	9	9	9
Wed Nov 08 23:23:09 2023	1699474989	0	9	9	9
Wed Nov 08 23:24:11 2023	1699475051	0	9	9	9
Wed Nov 08 23:23:04 2023	1699474984	0	9	9	9
Wed Nov 08 23:24:10 2023	1699475050	0	9	9	9
Wed Nov 08 23:24:16 2023	1699475056	0	9	9	9
Wed Nov 08 23:23:03 2023	1699474983	0	9	9	9
Wed Nov 08 23:23:23 2023	1699475003	0	9	9	9
Wed Nov 08 23:23:07 2023	1699474987	0	9	9	9
Wed Nov 08 23:22:56 2023	1699474976	0	9	9	9
Wed Nov 08 23:22:51 2023	1699474971	0	9	9	9
Wed Nov 08 23:23:58 2023	1699475038	0	9	10	9
Wed Nov 08 23:23:31 2023	1699475011	0	9	10	9
Wed Nov 08 23:23:42 2023	1699475022	0	9	10	9
Wed Nov 08 23:22:55 2023	1699474975	0	9	10	9
Wed Nov 08 23:23:40 2023	1699475020	0	9	10	9
Wed Nov 08 23:24:12 2023	1699475052	0	9	10	9
Wed Nov 08 23:23:00 2023	1699474980	0	9	10	9
Wed Nov 08 23:23:33 2023	1699475013	0	9	10	9
Wed Nov 08 23:23:07 2023	1699474987	0	9	10	9
Wed Nov 08 23:23:58 2023	1699475038	0	9	10	9
Wed Nov 08 23:24:18 2023	1699475058	0	9	10	9
Wed Nov 08 23:23:22 2023	1699475002	0	9	10	9
Wed Nov 08 23:23:13 2023	1699474993	0	9	10	9
Wed Nov 08 23:23:41 2023	1699475021	0	9	10	9
Wed Nov 08 23:23:37 2023	1699475017	0	9	10	6
Wed Nov 08 23:22:47 2023	1699474967	0	9	10	9
Wed Nov 08 23:22:54 2023	1699474974	0	9	10	9
Wed Nov 08 23:23:04 2023	1699474984	0	9	10	8
Wed Nov 08 23:24:15 2023	1699475055	0	9	10	9
Wed Nov 08 23:22:47 2023	1699474967	0	9	10	6
Wed Nov 08 23:23:42 2023	1699475022	0	9	10	9
Wed Nov 08 23:23:45 2023	1699475025	0	9	10	9
Wed Nov 08 23:22:46 2023	1699474966	0	10	10	9
Wed Nov 08 23:24:06 2023	1699475046	0	9	10	9
Wed Nov 08 23:24:09 2023	1699475049	0	10	10	9
Wed Nov 08 23:22:49 2023	1699474969	0	9	10	9
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	9
Wed Nov 08 23:23:36 2023	1699475016	0	10	10	9
Wed Nov 08 23:23:45 2023	1699475025	0	10	10	9
Wed Nov 08 23:23:11 2023	1699474991	0	9	10	9
Wed Nov 08 23:22:59 2023	1699474979	0	10	10	8
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:23:55 2023	1699475035	0	10	10	9
Wed Nov 08 23:23:03 2023	1699474983	0	10	10	9
Wed Nov 08 23:24:07 2023	1699475047	0	10	10	9
Wed Nov 08 23:24:08 2023	1699475048	0	10	10	10
Wed Nov 08 23:23:46 2023	1699475026	0	10	10	10
Wed Nov 08 23:23:47 2023	1699475027	0	10	10	9
Wed Nov 08 23:23:04 2023	1699474984	0	10	10	9
Wed Nov 08 23:23:10 2023	1699474990	0	10	10	10
Wed Nov 08 23:23:02 2023	1699474982	0	10	10	9
Wed Nov 08 23:24:03 2023	1699475043	0	10	10	10
Wed Nov 08 23:22:48 2023	1699474968	0	10	10	6
Wed Nov 08 23:23:55 2023	1699475035	0	10	10	9
Wed Nov 08 23:23:56 2023	1699475036	0	10	10	9
Wed Nov 08 23:23:29 2023	1699475009	0	10	10	8
Wed Nov 08 23:23:34 2023	1699475014	0	10	10	10
Wed Nov 08 23:24:02 2023	1699475042	0	10	10	9
Wed Nov 08 23:22:57 2023	1699474977	0	10	10	9
Wed Nov 08 23:23:14 2023	1699474994	0	10	10	10
Wed Nov 08 23:23:16 2023	1699474996	0	10	10	9
Wed Nov 08 23:22:57 2023	1699474977	0	10	10	10
Wed Nov 08 23:23:03 2023	1699474983	0	10	10	9
Wed Nov 08 23:23:11 2023	1699474991	0	10	10	9
Wed Nov 08 23:22:49 2023	1699474969	0	10	10	10
Wed Nov 08 23:24:08 2023	1699475048	0	10	10	9
Wed Nov 08 23:23:00 2023	1699474980	0	10	10	10
Wed Nov 08 23:23:42 2023	1699475022	0	10	10	9
Wed Nov 08 23:23:08 2023	1699474988	0	10	10	9
Wed Nov 08 23:23:11 2023	1699474991	0	10	10	8
Wed Nov 08 23:24:00 2023	1699475040	0	10	10	10
Wed Nov 08 23:24:17 2023	1699475057	0	10	10	10
Wed Nov 08 23:22:53 2023	1699474973	0	10	10	9
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	9
Wed Nov 08 23:23:19 2023	1699474999	0	10	10	9
Wed Nov 08 23:23:30 2023	1699475010	0	10	10	10
Wed Nov 08 23:23:44 2023	1699475024	0	10	10	10
Wed Nov 08 23:23:57 2023	1699475037	0	10	10	9
Wed Nov 08 23:24:07 2023	1699475047	0	10	10	10
Wed Nov 08 23:22:52 2023	1699474972	0	10	10	9
Wed Nov 08 23:24:04 2023	1699475044	0	10	10	9
Wed Nov 08 23:24:05 2023	1699475045	0	10	10	9
Wed Nov 08 23:23:41 2023	1699475021	0	10	10	9
Wed Nov 08 23:23:08 2023	1699474988	0	10	10	9
Wed Nov 08 23:24:12 2023	1699475052	0	10	10	9
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:23:58 2023	1699475038	0	10	10	9
Wed Nov 08 23:24:12 2023	1699475052	0	10	10	9
Wed Nov 08 23:23:49 2023	1699475029	0	10	10	9
Wed Nov 08 23:23:16 2023	1699474996	0	10	10	10
Wed Nov 08 23:24:00 2023	1699475040	0	10	10	10
Wed Nov 08 23:24:06 2023	1699475046	0	10	10	10
Wed Nov 08 23:23:25 2023	1699475005	0	10	10	10
Wed Nov 08 23:24:04 2023	1699475044	0	10	10	9
Wed Nov 08 23:23:33 2023	1699475013	0	10	10	9
Wed Nov 08 23:23:53 2023	1699475033	0	10	10	10
Wed Nov 08 23:23:34 2023	1699475014	0	10	10	10
Wed Nov 08 23:23:57 2023	1699475037	0	10	10	10
Wed Nov 08 23:23:24 2023	1699475004	0	10	10	10
Wed Nov 08 23:24:04 2023	1699475044	0	10	10	10
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	9
Wed Nov 08 23:22:50 2023	1699474970	0	10	10	9
Wed Nov 08 23:23:37 2023	1699475017	0	10	10	9
Wed Nov 08 23:23:07 2023	1699474987	0	10	10	9
Wed Nov 08 23:23:11 2023	1699474991	0	10	10	10
Wed Nov 08 23:23:04 2023	1699474984	0	10	10	9
Wed Nov 08 23:23:11 2023	1699474991	0	10	10	10
Wed Nov 08 23:22:57 2023	1699474977	0	10	10	10
Wed Nov 08 23:24:05 2023	1699475045	0	10	10	10
Wed Nov 08 23:23:13 2023	1699474993	0	10	10	10
Wed Nov 08 23:22:54 2023	1699474974	0	10	10	10
Wed Nov 08 23:23:02 2023	1699474982	0	10	10	9
Wed Nov 08 23:22:48 2023	1699474968	0	10	10	9
Wed Nov 08 23:22:56 2023	1699474976	0	10	10	9
Wed Nov 08 23:24:17 2023	1699475057	0	10	10	10
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:23:11 2023	1699474991	0	10	10	10
Wed Nov 08 23:23:45 2023	1699475025	0	10	10	10
Wed Nov 08 23:24:12 2023	1699475052	0	10	10	10
Wed Nov 08 23:22:57 2023	1699474977	0	10	10	9
Wed Nov 08 23:23:41 2023	1699475021	0	10	10	10
Wed Nov 08 23:24:01 2023	1699475041	0	10	10	10
Wed Nov 08 23:22:50 2023	1699474970	0	10	10	10
Wed Nov 08 23:23:06 2023	1699474986	0	10	10	10
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	9
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	10
Wed Nov 08 23:23:19 2023	1699474999	0	10	10	9
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	10
Wed Nov 08 23:24:01 2023	1699475041	0	10	10	9
Wed Nov 08 23:22:57 2023	1699474977	0	10	10	9
Wed Nov 08 23:23:07 2023	1699474987	0	10	10	10
Wed Nov 08 23:23:51 2023	1699475031	0	10	10	10
Wed Nov 08 23:22:59 2023	1699474979	0	10	10	10
Wed Nov 08 23:24:10 2023	1699475050	0	10	10	9
Wed Nov 08 23:23:52 2023	1699475032	0	10	10	10
Wed Nov 08 23:22:46 2023	1699474966	0	10	10	8
Wed Nov 08 23:22:53 2023	1699474973	0	10	10	8
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:23:58 2023	1699475038	0	10	10	9
Wed Nov 08 23:23:56 2023	1699475036	0	10	10	10
Wed Nov 08 23:22:53 2023	1699474973	0	10	10	10
Wed Nov 08 23:22:56 2023	1699474976	0	10	10	9
Wed Nov 08 23:22:50 2023	1699474970	0	10	10	10
Wed Nov 08 23:24:14 2023	1699475054	0	10	10	10
Wed Nov 08 23:23:01 2023	1699474981	0	10	10	10
Wed Nov 08 23:23:38 2023	1699475018	0	10	10	10
Wed Nov 08 23:22:47 2023	1699474967	0	10	10	10
Wed Nov 08 23:23:47 2023	1699475027	0	10	10	10
Wed Nov 08 23:24:12 2023	1699475052	0	10	10	10
Wed Nov 08 23:23:58 2023	1699475038	0	10	10	7
Wed Nov 08 23:23:05 2023	1699474985	0	10	10	9
Wed Nov 08 23:24:01 2023	1699475041	0	10	10	9
Wed Nov 08 23:24:05 2023	1699475045	0	10	10	9
Wed Nov 08 23:23:18 2023	1699474998	0	10	10	10
Wed Nov 08 23:23:42 2023	1699475022	0	10	10	9
Wed Nov 08 23:23:20 2023	1699475000	0	10	10	10
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:23:28 2023	1699475008	0	10	10	10
Wed Nov 08 23:23:53 2023	1699475033	0	10	10	10
Wed Nov 08 23:22:48 2023	1699474968	0	10	10	10
Wed Nov 08 23:23:42 2023	1699475022	0	10	10	10
Wed Nov 08 23:22:54 2023	1699474974	0	10	10	9
Wed Nov 08 23:22:59 2023	1699474979	0	10	10	9
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	9
Wed Nov 08 23:24:14 2023	1699475054	0	10	10	7
Wed Nov 08 23:23:03 2023	1699474983	0	10	10	10
Wed Nov 08 23:23:43 2023	1699475023	0	10	10	10
Wed Nov 08 23:23:16 2023	1699474996	0	10	10	10
Wed Nov 08 23:23:58 2023	1699475038	0	10	10	10
Wed Nov 08 23:24:02 2023	1699475042	0	10	10	10
Wed Nov 08 23:23:08 2023	1699474988	0	10	10	10
Wed Nov 08 23:23:56 2023	1699475036	0	10	10	10
Wed Nov 08 23:24:15 2023	1699475055	0	10	10	10
Wed Nov 08 23:24:10 2023	1699475050	0	10	10	9
Wed Nov 08 23:23:21 2023	1699475001	0	10	10	10
Wed Nov 08 23:24:12 2023	1699475052	0	10	10	10
Wed Nov 08 23:24:10 2023	1699475050	0	10	10	10
Wed Nov 08 23:23:02 2023	1699474982	0	10	10	10
Wed Nov 08 23:23:00 2023	1699474980	0	10	10	8
Wed Nov 08 23:23:23 2023	1699475003	0	10	10	10
Wed Nov 08 23:23:52 2023	1699475032	0	10	10	10
Wed Nov 08 23:24:05 2023	1699475045	0	10	10	10
Wed Nov 08 23:22:50 2023	1699474970	0	10	10	9
Wed Nov 08 23:23:27 2023	1699475007	0	10	10	9
Wed Nov 08 23:23:15 2023	1699474995	0	10	10	10
Wed Nov 08 23:22:53 2023	1699474973	0	10	10	10
Wed Nov 08 23:24:01 2023	1699475041	0	10	10	10
Wed Nov 08 23:23:51 2023	1699475031	0	10	10	10
Wed Nov 08 23:24:05 2023	1699475045	0	10	10	10
Wed Nov 08 23:23:18 2023	1699474998	0	10	10	10
Wed Nov 08 23:24:03 2023	1699475043	0	10	10	9
Wed Nov 08 23:22:55 2023	1699474975	0	10	10	9
Wed Nov 08 23:23:04 2023	1699474984	0	10	10	10
Wed Nov 08 23:22:58 2023	1699474978	0	10	10	10
Wed Nov 08 23:23:42 2023	1699475022	0	10	10	10
Wed Nov 08 23:23:06 2023	1699474986	0	10	10	10
Wed Nov 08 23:23:56 2023	1699475036	0	10	10	10
Wed Nov 08 23:24:08 2023	1699475048	0	10	10	10
Wed Nov 08 23:22:48 2023	1699474968	0	10	10	10
Wed Nov 08 23:24:14 2023	1699475054	0	10	10	10
Wed Nov 08 23:22:53 2023	1699474973	0	10	10	10
Wed Nov 08 23:23:05 2023	1699474985	0	10	10	10
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:24:11 2023	1699475051	0	10	10	10
Wed Nov 08 23:22:59 2023	1699474979	0	10	10	10
Wed Nov 08 23:23:22 2023	1699475002	0	10	10	10
Wed Nov 08 23:23:44 2023	1699475024	0	10	10	10
Wed Nov 08 23:22:47 2023	1699474967	0	10	10	10
Wed Nov 08 23:23:24 2023	1699475004	0	10	10	10
Wed Nov 08 23:23:02 2023	1699474982	0	10	10	10
Wed Nov 08 23:23:52 2023	1699475032	0	10	10	10
Wed Nov 08 23:24:03 2023	1699475043	0	10	10	10
Wed Nov 08 23:23:00 2023	1699474980	0	10	10	9
Wed Nov 08 23:23:16 2023	1699474996	0	10	10	10
Wed Nov 08 23:24:12 2023	1699475052	0	10	10	10
Wed Nov 08 23:22:49 2023	1699474969	0	10	10	10
Wed Nov 08 23:23:13 2023	1699474993	0	10	10	10
Wed Nov 08 23:22:58 2023	1699474978	0	10	10	10
Wed Nov 08 23:24:16 2023	1699475056	0	10	10	10
Wed Nov 08 23:23:20 2023	1699475000	0	10	10	9
Wed Nov 08 23:23:55 2023	1699475035	0	10	10	10
Wed Nov 08 23:24:03 2023	1699475043	0	10	10	10
Wed Nov 08 23:24:10 2023	1699475050	0	10	10	10
Wed Nov 08 23:24:03 2023	1699475043	0	10	10	10
Wed Nov 08 23:23:36 2023	1699475016	0	10	10	10
Wed Nov 08 23:24:17 2023	1699475057	0	10	10	10
Wed Nov 08 23:24:15 2023	1699475055	0	10	10	9
Wed Nov 08 23:24:10 2023	1699475050	0	10	10	10
Wed Nov 08 23:23:01 2023	1699474981	0	10	10	10
Wed Nov 08 23:23:24 2023	1699475004	0	10	10	10
Wed Nov 08 23:22:51 2023	1699474971	0	10	10	10
Wed Nov 08 23:23:08 2023	1699474988	0	10	10	10
Wed Nov 08 23:23:08 2023	1699474988	0	10	10	10
Wed Nov 08 23:24:18 2023	1699475058	0	10	10	10
Wed Nov 08 23:23:13 2023	1699474993	0	10	10	10
Wed Nov 08 23:23:59 2023	1699475039	0	10	10	9
Wed Nov 08 23:23:45 2023	1699475025	0	10	10	10
Wed Nov 08 23:24:10 2023	1699475050	0	10	10	10
Wed Nov 08 23:23:32 2023	1699475012	0	10	10	10
Wed Nov 08 23:24:02 2023	1699475042	0	10	10	10
Wed Nov 08 23:23:03 2023	1699474983	0	10	10	10
Wed Nov 08 23:23:37 2023	1699475017	0	10	10	10
Wed Nov 08 23:24:03 2023	1699475043	0	10	10	10
Wed Nov 08 23:23:48 2023	1699475028	0	10	10	10
Wed Nov 08 23:22:47 2023	1699474967	0	10	10	10
Wed Nov 08 23:22:52 2023	1699474972	0	10	10	10
Wed Nov 08 23:23:57 2023	1699475037	0	10	10	10
Wed Nov 08 23:22:50 2023	1699474970	0	10	10	9
Wed Nov 08 23:23:04 2023	1699474984	0	10	10	10
Wed Nov 08 23:24:09 2023	1699475049	0	10	10	10
Wed Nov 08 23:24:16 2023	1699475056	0	10	10	9
Wed Nov 08 23:23:12 2023	1699474992	0	10	10	10
Wed Nov 08 23:23:03 2023	1699474983	0	10	11	10
Wed Nov 08 23:23:23 2023	1699475003	0	10	11	10
Wed Nov 08 23:23:01 2023	1699474981	0	10	11	10
Wed Nov 08 23:22:48 2023	1699474968	1	10	11	7
Wed Nov 08 23:24:15 2023	1699475055	0	10	11	10
Wed Nov 08 23:23:59 2023	1699475039	0	10	11	10
Wed Nov 08 23:23:43 2023	1699475023	0	10	11	9
Wed Nov 08 23:23:58 2023	1699475038	0	10	11	10
Wed Nov 08 23:23:48 2023	1699475028	0	10	11	10
Wed Nov 08 23:23:25 2023	1699475005	0	10	11	10
Wed Nov 08 23:23:42 2023	1699475022	0	10	11	8
Wed Nov 08 23:23:30 2023	1699475010	0	10	11	10
Wed Nov 08 23:24:14 2023	1699475054	0	10	11	10
Wed Nov 08 23:22:53 2023	1699474973	0	10	11	9
Wed Nov 08 23:23:43 2023	1699475023	0	10	11	10
Wed Nov 08 23:23:05 2023	1699474985	0	10	11	10
Wed Nov 08 23:23:43 2023	1699475023	0	10	11	10
Wed Nov 08 23:24:01 2023	1699475041	0	10	11	10
Wed Nov 08 23:23:20 2023	1699475000	0	10	11	10
Wed Nov 08 23:23:17 2023	1699474997	0	10	11	9
Wed Nov 08 23:24:02 2023	1699475042	0	10	11	10
Wed Nov 08 23:24:04 2023	1699475044	0	10	11	10
Wed Nov 08 23:23:59 2023	1699475039	0	10	11	10
Wed Nov 08 23:22:51 2023	1699474971	0	11	11	10
Wed Nov 08 23:23:03 2023	1699474983	0	10	11	10
Wed Nov 08 23:24:07 2023	1699475047	0	10	11	10
Wed Nov 08 23:24:13 2023	1699475053	0	11	11	10
Wed Nov 08 23:23:50 2023	1699475030	0	10	11	10
Wed Nov 08 23:24:04 2023	1699475044	0	11	11	11
Wed Nov 08 23:23:15 2023	1699474995	0	10	11	10
Wed Nov 08 23:24:16 2023	1699475056	0	11	11	9
Wed Nov 08 23:23:30 2023	1699475010	0	10	11	10
Wed Nov 08 23:23:07 2023	1699474987	0	10	11	10
Wed Nov 08 23:23:38 2023	1699475018	0	10	11	10
Wed Nov 08 23:23:07 2023	1699474987	0	11	11	11
Wed Nov 08 23:22:57 2023	1699474977	0	11	11	10
Wed Nov 08 23:23:52 2023	1699475032	0	11	11	10
Wed Nov 08 23:23:04 2023	1699474984	0	11	11	10
Wed Nov 08 23:24:14 2023	1699475054	0	11	11	10
Wed Nov 08 23:23:46 2023	1699475026	0	11	11	10
Wed Nov 08 23:24:10 2023	1699475050	0	11	11	11
Wed Nov 08 23:23:02 2023	1699474982	0	11	11	11
Wed Nov 08 23:23:01 2023	1699474981	0	11	11	10
Wed Nov 08 23:24:06 2023	1699475046	0	11	11	10
Wed Nov 08 23:23:16 2023	1699474996	0	11	11	10
Wed Nov 08 23:24:10 2023	1699475050	0	10	11	10
Wed Nov 08 23:23:50 2023	1699475030	0	11	11	11
Wed Nov 08 23:24:04 2023	1699475044	0	11	11	11
Wed Nov 08 23:24:02 2023	1699475042	0	11	11	10
